Island1,Island2,Distance,LandSea,Trophic,Functional,Taxonomic,Phylogenetic
Iheya,Zamami,101331.8415,Sea,Vert,0.084929847,-1,120.8347206
Ikema,Iriomote,144454.3446,Sea,Vert,0.088484212,-1,121.4257521
Ikema,Ishigaki,97050.84572,Sea,Vert,0.085955201,-1,120.9733657
Ikema,Izena,344453.6263,Sea,Vert,0.074868722,-1,117.9606678
Ikema,Kohama,141049.6681,Sea,Vert,0.078461565,-1,118.8280013
Ikema,Kudaka,296930.8302,Sea,Vert,0.074868722,-1,117.9606678
Ikema,Kume,214883.3683,Sea,Vert,0.079944222,-1,119.8360305
Ikema,Kuro,143453.8737,Sea,Vert,0.079569963,-1,118.9397734
Ikema,Miyako,1247.398306,Sea,Vert,0.084546731,-1,122.854207
Ikema,Nakanougan,186980.2242,Sea,Vert,0.067139466,-0.74,121.0441712
Ikema,Okinawa,273265.5969,Sea,Vert,0.093213089,-1,120.9089383
Ikema,Osumi,779380.047,Sea,Vert,0.079270329,-0.21,125.0331042
Ikema,Panari,153084.5171,Sea,Vert,0.075028905,-1,118.3397509
Ikema,Senkaku,189573.5671,Sea,Vert,0.07443883,-1,121.2261314
Ikema,Taketomi,132604.2443,Sea,Vert,0.07542781,-1,119.1931878
Ikema,Tarama,56703.59308,Sea,Vert,0.076361562,-1,119.3877631
Ikema,Tokashiki,248860.7102,Sea,Vert,0.092196341,-1,120.2204666
Ikema,Tokora,565621.9738,Sea,Vert,0.070874537,-1,123.3078801
Ikema,Tonaki,245042.3025,Sea,Vert,0.074868722,-1,117.9606678
Ikema,Yagaji,334884.4144,Sea,Vert,0.076276489,-1,119.9045336
Ikema,Yonaguni,227295.9888,Sea,Vert,0.086934006,-1,124.10365
Ikema,Zamami,248866.4405,Sea,Vert,0.074868722,-1,117.9606678
Iriomote,Ishigaki,14389.09128,Sea,Vert,0.089835551,-0.97,120.1308317
Iriomote,Izena,487493.2274,Sea,Vert,0.085830704,-1,120.2425249
Iriomote,Kohama,1919.231132,Sea,Vert,0.0873086,-1,120.5952438
Iriomote,Kudaka,443262.2911,Sea,Vert,0.085830704,-1,120.2425249
Iriomote,Kume,354671.7376,Sea,Vert,0.088484212,-1,121.4257521
Iriomote,Kuro,9265.262505,Sea,Vert,0.088073222,-1,120.59959
Iriomote,Miyako,130678.0583,Sea,Vert,0.088826046,-0.93,121.6724599
Iriomote,Nakanougan,14718.50249,Sea,Vert,0.081470561,-0.43,123.0283953
Iriomote,Okinawa,419538.9056,Sea,Vert,0.095999278,-1,120.4080762
Iriomote,Osumi,912774.7282,Sea,Vert,0.085587596,0.61,124.187436
Iriomote,Panari,5708.452649,Sea,Vert,0.085572131,-1,120.8161571
Iriomote,Senkaku,143728.3732,Sea,Vert,0.086002191,-0.69,123.1286765
Iriomote,Taketomi,14167.86435,Sea,Vert,0.084944448,-1,120.9544753
Iriomote,Tarama,80024.32167,Sea,Vert,0.086704599,-1,121.727544
Iriomote,Tokashiki,394375.8256,Sea,Vert,0.096010218,-0.8,119.8052773
Iriomote,Tokora,701124.1053,Sea,Vert,0.083339498,-1,125.9745377
Iriomote,Tonaki,387675.453,Sea,Vert,0.085830704,-1,120.2425249
Iriomote,Yagaji,479620.6392,Sea,Vert,0.084777831,-1,120.5053037
Iriomote,Yonaguni,64805.12247,Sea,Vert,0.090257503,-0.93,122.5683431
Iriomote,Zamami,393761.3544,Sea,Vert,0.085830704,-1,120.2425249
Ishigaki,Izena,439537.7573,Sea,Vert,0.083251461,-1,119.6319214
Ishigaki,Kohama,11687.56347,Sea,Vert,0.084793413,-1,120.09145
Ishigaki,Kudaka,395537.5423,Sea,Vert,0.083251461,-1,119.6319214
Ishigaki,Kume,306930.8639,Sea,Vert,0.085955201,-1,120.9733657
Ishigaki,Kuro,15331.98917,Sea,Vert,0.085589656,-1,120.0954742
Ishigaki,Miyako,83917.33684,Sea,Vert,0.086343123,-0.94,121.2481502
Ishigaki,Nakanougan,56917.24463,Sea,Vert,0.078793008,-0.07,122.6819587
Ishigaki,Okinawa,371782.4963,Sea,Vert,0.093827476,-1,119.9288687
Ishigaki,Osumi,866599.5361,Sea,Vert,0.082760711,0.89,124.1050089
Ishigaki,Panari,24042.36655,Sea,Vert,0.082943399,-1,120.2504445
Ishigaki,Senkaku,144210.5575,Sea,Vert,0.083401936,-0.34,122.705536
Ishigaki,Taketomi,3541.525799,Sea,Vert,0.082303178,-1,120.3622841
Ishigaki,Tarama,33846.50743,Sea,Vert,0.084052247,-1,121.2124302
Ishigaki,Tokashiki,346425.5084,Sea,Vert,0.09399904,-0.52,119.3740905
Ishigaki,Tokora,654279.8643,Sea,Vert,0.08052053,-1,125.7573165
Ishigaki,Tonaki,339721.6695,Sea,Vert,0.083251461,-1,119.6319214
Ishigaki,Yagaji,431611.6563,Sea,Vert,0.082210732,-1,119.9191347
Ishigaki,Yonaguni,103915.7508,Sea,Vert,0.087787372,-0.94,122.2139019
Ishigaki,Zamami,345761.9416,Sea,Vert,0.083251461,-1,119.6319214
Izena,Kohama,484872.1671,Sea,Vert,0.073039151,-1,116.4064684
Izena,Kudaka,79644.62016,Sea,Vert,0.067458821,-1,113.9508921
Izena,Kume,114749.2337,Sea,Vert,0.074868722,-1,117.9606678
Izena,Kuro,488659.4024,Sea,Vert,0.073948511,-1,116.3403579
Izena,Miyako,340956.9654,Sea,Vert,0.081700485,-1,122.5578831
Izena,Nakanougan,529508.8473,Sea,Vert,0.057751928,-0.93,116.5621524
Izena,Okinawa,20345.01404,Sea,Vert,0.090848931,-1,119.1351252
Izena,Osumi,438260.7749,Sea,Vert,0.075450034,-0.33,124.8832737
Izena,Panari,498002.6413,Sea,Vert,0.06838933,-1,115.0290373
Izena,Senkaku,435558.3755,Sea,Vert,0.067058695,-1,117.9726657
Izena,Taketomi,477379.8159,Sea,Vert,0.069434691,-1,116.3898265
Izena,Tarama,399541.2103,Sea,Vert,0.070001959,-1,116.5968342
Izena,Tokashiki,91054.1314,Sea,Vert,0.088967979,-1,118.493587
Izena,Tokora,227954.2482,Sea,Vert,0.063434826,-1,120.8471387
Izena,Tonaki,95295.49741,Sea,Vert,0.067458821,-1,113.9508921
Izena,Yagaji,24768.74827,Sea,Vert,0.070455823,-1,117.1972235
Izena,Yonaguni,558583.4877,Sea,Vert,0.08463828,-1,124.2610915
Izena,Zamami,93097.65161,Sea,Vert,0.067458821,-1,113.9508921
Kohama,Kudaka,439936.1704,Sea,Vert,0.073039151,-1,116.4064684
Kohama,Kume,352323.3337,Sea,Vert,0.078461565,-1,118.8280013
Kohama,Kuro,7420.9899,Sea,Vert,0.077939322,-1,117.526092
Kohama,Miyako,126948.8051,Sea,Vert,0.083293629,-1,122.5069387
Kohama,Nakanougan,41533.84571,Sea,Vert,0.064705133,-0.89,119.2143549
Kohama,Okinawa,416252.4466,Sea,Vert,0.092117451,-1,119.8637734
Kohama,Osumi,911293.9933,Sea,Vert,0.077977415,0.13,124.9480122
Kohama,Panari,12253.54864,Sea,Vert,0.073210914,-1,116.6451733
Kohama,Senkaku,156962.4433,Sea,Vert,0.072487694,-0.99,119.8221658
Kohama,Taketomi,7396.685772,Sea,Vert,0.073697085,-1,117.7626121
Kohama,Tarama,76404.65021,Sea,Vert,0.074699646,-1,118.0998364
Kohama,Tokashiki,391318.5045,Sea,Vert,0.09099622,-0.99,119.412131
Kohama,Tokora,699346.8659,Sea,Vert,0.068925365,-0.99,122.4271254
Kohama,Tonaki,385060.8836,Sea,Vert,0.073039151,-1,116.4064684
Kohama,Yagaji,476739.3868,Sea,Vert,0.074665954,-1,118.8919375
Kohama,Yonaguni,93079.46371,Sea,Vert,0.0858472,-0.8,124.0984345
Kohama,Zamami,390828.3383,Sea,Vert,0.073039151,-1,116.4064684
Kudaka,Kume,97175.84712,Sea,Vert,0.074868722,-1,117.9606678
Kudaka,Kuro,442092.3722,Sea,Vert,0.073948511,-1,116.3403579
Kudaka,Miyako,290053.1943,Sea,Vert,0.081700485,-1,122.5578831
Kudaka,Nakanougan,485787.8343,Sea,Vert,0.057751928,-0.93,116.5621524
Kudaka,Okinawa,5254.929917,Sea,Vert,0.090848931,-1,119.1351252
Kudaka,Osumi,514406.2396,Sea,Vert,0.075450034,-0.33,124.8832737
Kudaka,Panari,451813.7754,Sea,Vert,0.06838933,-1,115.0290373
Kudaka,Senkaku,420443.7594,Sea,Vert,0.067058695,-1,117.9726657
Kudaka,Taketomi,431428.7495,Sea,Vert,0.069434691,-1,116.3898265
Kudaka,Tarama,355094.0563,Sea,Vert,0.070001959,-1,116.5968342
Kudaka,Tokashiki,50344.17986,Sea,Vert,0.088967979,-1,118.493587
Kudaka,Tokora,309013.9873,Sea,Vert,0.063434826,-1,120.8471387
Kudaka,Tonaki,75404.91688,Sea,Vert,0.067458821,-1,113.9508921
Kudaka,Yagaji,53788.17237,Sea,Vert,0.070455823,-1,117.1972235
Kudaka,Yonaguni,521885.6166,Sea,Vert,0.08463828,-1,124.2610915
Kudaka,Zamami,55420.09257,Sea,Vert,0.067458821,-1,113.9508921
Kume,Kuro,356761.0464,Sea,Vert,0.079569963,-1,118.9397734
Kume,Miyako,212136.11,Sea,Vert,0.084546731,-1,122.854207
Kume,Nakanougan,396323.7638,Sea,Vert,0.067139466,-0.74,121.0441712
Kume,Okinawa,72316.61141,Sea,Vert,0.093213089,-1,120.9089383
Kume,Osumi,550397.6159,Sea,Vert,0.079270329,-0.21,125.0331042
Kume,Panari,365875.6161,Sea,Vert,0.075028905,-1,118.3397509
Kume,Senkaku,305667.9007,Sea,Vert,0.07443883,-1,121.2261314
Kume,Taketomi,345287.4709,Sea,Vert,0.07542781,-1,119.1931878
Kume,Tarama,267454.6419,Sea,Vert,0.076361562,-1,119.3877631
Kume,Tokashiki,44106.82447,Sea,Vert,0.092196341,-1,120.2204666
Kume,Tokora,336903.0105,Sea,Vert,0.070874537,-1,123.3078801
Kume,Tonaki,16041.612,Sea,Vert,0.074868722,-1,117.9606678
Kume,Yagaji,110806.5847,Sea,Vert,0.076276489,-1,119.9045336
Kume,Yonaguni,424004.6035,Sea,Vert,0.086934006,-1,124.10365
Kume,Zamami,37121.09218,Sea,Vert,0.074868722,-1,117.9606678
Kuro,Miyako,128869.91,Sea,Vert,0.084056423,-1,122.5114659
Kuro,Nakanougan,43044.359,Sea,Vert,0.065974628,-0.89,119.2143549
Kuro,Okinawa,418486.5502,Sea,Vert,0.092781585,-1,119.8673952
Kuro,Osumi,917289.3765,Sea,Vert,0.078828475,-0.43,124.8074196
Kuro,Panari,5992.482746,Sea,Vert,0.074180842,-1,116.5885072
Kuro,Senkaku,168286.5239,Sea,Vert,0.07349793,-0.99,119.8221658
Kuro,Taketomi,8873.326922,Sea,Vert,0.074685879,-1,117.7097238
Kuro,Tarama,78844.66288,Sea,Vert,0.075647803,-1,118.0388114
Kuro,Tokashiki,394143.8191,Sea,Vert,0.091702363,-0.99,119.3654648
Kuro,Tokora,704815.2835,Sea,Vert,0.070109284,-0.99,122.4271254
Kuro,Tonaki,388907.1825,Sea,Vert,0.073948511,-1,116.3403579
Kuro,Yagaji,479940.7098,Sea,Vert,0.075624395,-1,118.8352714
Kuro,Yonaguni,98915.45546,Sea,Vert,0.086579657,-0.8,124.1029617
Kuro,Zamami,393948.5429,Sea,Vert,0.073948511,-1,116.3403579
Miyako,Nakanougan,173137.2912,Sea,Vert,0.07701059,0.2,126.6404595
Miyako,Okinawa,266892.4098,Sea,Vert,0.092978342,-1,121.7906456
Miyako,Osumi,776881.53,Sea,Vert,0.081624909,0.84,124.6532568
Miyako,Panari,138595.734,Sea,Vert,0.08128782,-1,123.2479654
Miyako,Senkaku,186281.8488,Sea,Vert,0.081761217,-0.18,126.0513552
Miyako,Taketomi,118257.4204,Sea,Vert,0.080694461,-1,122.8116271
Miyako,Tarama,44005.25392,Sea,Vert,0.082483021,-1,123.6789487
Miyako,Tokashiki,244810.171,Sea,Vert,0.092916098,-0.88,120.6858111
Miyako,Tokora,563110.8474,Sea,Vert,0.079037939,-0.42,128.1690366
Miyako,Tonaki,241720.61,Sea,Vert,0.081700485,-1,122.5578831
Miyako,Yagaji,331019.1329,Sea,Vert,0.080790833,-1,121.6755518
Miyako,Yonaguni,215371.6152,Sea,Vert,0.086716889,-0.99,122.0638684
Miyako,Zamami,245012.592,Sea,Vert,0.081700485,-1,122.5578831
Nakanougan,Okinawa,462060.5188,Sea,Vert,0.087136705,0.51,121.8801588
Nakanougan,Osumi,952297.8086,Sea,Vert,0.06881663,0.28,125.990861
Nakanougan,Panari,35718.04836,Sea,Vert,0.058833786,-0.95,117.1922067
Nakanougan,Senkaku,168731.2318,Sea,Vert,0.05561496,-1,116.2040521
Nakanougan,Taketomi,53241.33154,Sea,Vert,0.060877129,-0.89,119.2143549
Nakanougan,Tarama,122492.6558,Sea,Vert,0.061003733,-0.86,119.0072282
Nakanougan,Tokashiki,436812.3407,Sea,Vert,0.085022414,-0.08,123.0637674
Nakanougan,Tokora,741488.4399,Sea,Vert,0.05092712,-1,118.7264991
Nakanougan,Tonaki,429701.2298,Sea,Vert,0.057751928,-0.93,116.5621524
Nakanougan,Yagaji,521921.7918,Sea,Vert,0.063059356,-0.74,120.9853349
Nakanougan,Yonaguni,59720.08273,Sea,Vert,0.080722571,0.75,127.7590302
Nakanougan,Zamami,436113.5241,Sea,Vert,0.057751928,-0.93,116.5621524
Okinawa,Osumi,429254.7682,Sea,Vert,0.090130539,0.99,124.5859962
Okinawa,Panari,428191.4905,Sea,Vert,0.09062242,-1,119.746117
Okinawa,Senkaku,396305.2505,Sea,Vert,0.091167623,0.31,122.2164508
Okinawa,Taketomi,407780.689,Sea,Vert,0.089943457,-1,120.1075241
Okinawa,Tarama,331334.0385,Sea,Vert,0.091687335,-1,120.8626287
Okinawa,Tokashiki,25697.43747,Sea,Vert,0.099700544,-1,119.5139966
Okinawa,Tokora,223946.5307,Sea,Vert,0.088869963,-1,125.2890006
Okinawa,Tonaki,50453.03232,Sea,Vert,0.090848931,-1,119.1351252
Okinawa,Yagaji,86.06612022,Sea,Vert,0.089664224,-1,119.9601305
Okinawa,Yonaguni,498012.9228,Sea,Vert,0.094304441,-1,122.958601
Okinawa,Zamami,30593.75674,Sea,Vert,0.090848931,-1,119.1351252
Osumi,Panari,925731.7829,Sea,Vert,0.075202218,-0.21,125.4319772
Osumi,Senkaku,810200.6923,Sea,Vert,0.075164317,0.13,126.3494725
Osumi,Taketomi,905514.1156,Sea,Vert,0.075005714,0.13,125.6319785
Osumi,Tarama,829057.7589,Sea,Vert,0.076381111,-0.52,125.5608428
Osumi,Tokashiki,535965.4258,Sea,Vert,0.089923509,0.2,123.9783923
Osumi,Tokora,53809.25564,Sea,Vert,0.070912779,-0.99,126.7613811
Osumi,Tonaki,535342.5764,Sea,Vert,0.075450034,-0.33,124.8832737
Osumi,Yagaji,459955.104,Sea,Vert,0.075499991,-0.21,124.7976572
Osumi,Yonaguni,967580.1754,Sea,Vert,0.083498404,0.41,124.6790435
Osumi,Zamami,537710.8783,Sea,Vert,0.075450034,-0.33,124.8832737
Panari,Senkaku,170231.1098,Sea,Vert,0.067576873,-1,118.1613492
Panari,Taketomi,17935.02127,Sea,Vert,0.069549949,-1,116.6309088
Panari,Tarama,88426.00388,Sea,Vert,0.070303118,-1,116.8691154
Panari,Tokashiki,403737.5605,Sea,Vert,0.089225891,-0.98,119.6622984
Panari,Tokora,713517.593,Sea,Vert,0.063828522,-1,120.8682192
Panari,Tonaki,398225.529,Sea,Vert,0.06838933,-1,115.0290373
Panari,Yagaji,489448.6075,Sea,Vert,0.070940297,-1,118.353753
Panari,Yonaguni,92877.61771,Sea,Vert,0.084204085,-0.72,125.0620417
Panari,Zamami,403471.8001,Sea,Vert,0.06838933,-1,115.0290373
Senkaku,Taketomi,161809.371,Sea,Vert,0.06886662,-0.99,119.6119071
Senkaku,Tarama,153706.1916,Sea,Vert,0.069300341,-1,119.545557
Senkaku,Tokashiki,365950.2624,Sea,Vert,0.089753258,-0.66,123.0693239
Senkaku,Tokora,612089.0979,Sea,Vert,0.061541775,-1,120.3212406
Senkaku,Tonaki,344086.7738,Sea,Vert,0.067058695,-1,117.9726657
Senkaku,Yagaji,437588.0843,Sea,Vert,0.07058087,-0.98,121.3332361
Senkaku,Yonaguni,146842.492,Sea,Vert,0.084796731,-0.18,127.0088003
Senkaku,Zamami,360943.2029,Sea,Vert,0.067058695,-1,117.9726657
Taketomi,Tarama,67913.69249,Sea,Vert,0.071094796,-1,118.0844747
Taketomi,Tokashiki,383188.0219,Sea,Vert,0.088614052,-0.99,119.6435088
Taketomi,Tokora,693123.0407,Sea,Vert,0.065200652,-0.99,122.4271254
Taketomi,Tonaki,377602.5681,Sea,Vert,0.069434691,-1,116.3898265
Taketomi,Yagaji,468854.7555,Sea,Vert,0.071080652,-1,118.5824324
Taketomi,Yonaguni,105724.2237,Sea,Vert,0.08342694,-0.8,124.4031229
Taketomi,Zamami,382884.7469,Sea,Vert,0.069434691,-1,116.3898265
Tarama,Tokashiki,306009.0785,Sea,Vert,0.09038215,-1,120.5520573
Tarama,Tokora,615984.2436,Sea,Vert,0.065535566,-1,121.6968085
Tarama,Tonaki,299747.8091,Sea,Vert,0.070001959,-1,116.5968342
Tarama,Yagaji,391315.6752,Sea,Vert,0.07238813,-1,119.4028423
Tarama,Yonaguni,166077.3081,Sea,Vert,0.085248099,-1,125.141782
Tarama,Zamami,305421.1888,Sea,Vert,0.070001959,-1,116.5968342
Tokashiki,Tokora,324740.0976,Sea,Vert,0.087412823,-0.79,126.0464663
Tokashiki,Tonaki,24206.31911,Sea,Vert,0.088967979,-1,118.493587
Tokashiki,Yagaji,77777.6101,Sea,Vert,0.087960248,-1,118.5961465
Tokashiki,Yonaguni,470755.0901,Sea,Vert,0.094510419,-0.88,121.832685
Tokashiki,Zamami,1894.220592,Sea,Vert,0.088967979,-1,118.493587
Tokora,Tonaki,322435.2154,Sea,Vert,0.063434826,-1,120.8471387
Tokora,Yagaji,252483.7255,Sea,Vert,0.067173178,-0.97,124.1906635
Tokora,Yonaguni,760897.7561,Sea,Vert,0.082025639,-1,128.5962088
Tokora,Zamami,326180.0206,Sea,Vert,0.063434826,-1,120.8471387
Tonaki,Yagaji,89148.22202,Sea,Vert,0.070455823,-1,117.1972235
Tonaki,Yonaguni,459517.9551,Sea,Vert,0.08463828,-1,124.2610915
Tonaki,Zamami,18346.05241,Sea,Vert,0.067458821,-1,113.9508921
Yagaji,Yonaguni,553591.4807,Sea,Vert,0.083251479,-1,122.9176402
Yagaji,Zamami,80582.04306,Sea,Vert,0.070455823,-1,117.1972235
Yonaguni,Zamami,468884.1862,Sea,Vert,0.08463828,-1,124.2610915
Aguni,Aka,40355.62053,Land,Frug,0.10431247,-1,59.79438513
Aguni,Amami,124509.2889,Land,Frug,0.108383939,-1,94.97898181
Aguni,Aragusuku,417155.7011,Land,Frug,0.133707847,0.36,112.458734
Aguni,Daito,404689.0827,Land,Frug,0.07970969,-1,59.94444663
Aguni,Hateruma,440862.0557,Land,Frug,0.163103225,0.86,165.123083
Aguni,Hatoma,411987.1093,Land,Frug,0.133707847,0.36,112.458734
Aguni,Ie,51850.53545,Land,Frug,0.101308953,-1,80.95016159
Aguni,Iheya,79466.89296,Land,Frug,0.101308953,-1,80.95016159
Aguni,Ikema,267576.457,Land,Frug,0.133707847,0.36,112.458734
Aguni,Iriomote,409195.6841,Land,Frug,0.097365095,-1,81.8555631
Aguni,Ishigaki,361325.3304,Land,Frug,0.101308953,-1,80.95016159
Aguni,Izena,74753.16588,Land,Frug,0.10431247,-1,59.79438513
Aguni,Kohama,406708.8396,Land,Frug,0.133707847,0.36,112.458734
Aguni,Kudaka,78879.71193,Land,Frug,0.133707847,0.36,112.458734
Aguni,Kume,36374.06695,Land,Frug,0.092302283,-1,59.9444466
Aguni,Kuro,410821.6389,Land,Frug,0.110002519,-0.77,86.23910569
Aguni,Miyako,264414.5411,Land,Frug,0.101308953,-1,80.95016159
Aguni,Nakanougan,451042.2276,Land,Frug,NA,-1,NA
Aguni,Okinawa,48916.78556,Land,Frug,0.097365095,-1,81.8555631
Aguni,Osumi,510580.9573,Land,Frug,0.110235791,0.9,99.41034605
Aguni,Panari,420055.2067,Land,Frug,0.133707847,0.36,112.458734
Aguni,Senkaku,358870.9441,Land,Frug,0.10431247,-1,59.79438513
Aguni,Taketomi,399439.6093,Land,Frug,0.110002519,-0.77,86.23910569
Aguni,Tarama,321553.9307,Land,Frug,0.133707847,0.36,112.458734
Aguni,Tokashiki,39545.11209,Land,Frug,0.101308953,-1,80.95016159
Aguni,Tokora,297371.5493,Land,Frug,0.10431247,-1,59.79438513
Aguni,Tonaki,22159.83737,Land,Frug,0.10431247,-1,59.79438513
Aguni,Yagaji,74626.38302,Land,Frug,0.116753789,0.21,102.0159011
Aguni,Yonaguni,479440.3602,Land,Frug,0.101308953,-1,80.95016159
Aguni,Zamami,36696.32006,Land,Frug,0.085860385,-1,59.90693125
Aka,Amami,143864.7804,Land,Frug,0.114256467,-1,94.90395106
Aka,Aragusuku,397418.0607,Land,Frug,0.070241652,-1,82.56154147
Aka,Daito,393994.5401,Land,Frug,0.139083293,0.63,79.72584684
Aka,Hateruma,420470.9595,Land,Frug,0.140483304,-0.28,165.1230829
Aka,Hatoma,395123.1284,Land,Frug,0.070241652,-1,82.56154147
Aka,Ie,71330.90144,Land,Frug,0.111546637,-1,80.86012469
Aka,Iheya,106789.0838,Land,Frug,0.111546637,-1,80.86012469
Aka,Ikema,245551.8587,Land,Frug,0.070241652,-1,82.56154147
Aka,Iriomote,390664.4603,Land,Frug,0.104087768,-1,81.23037572
Aka,Ishigaki,342677.1036,Land,Frug,0.111546637,-1,80.86012469
Aka,Izena,98671.38762,Land,Frug,0,-1,0
Aka,Kohama,387690.1497,Land,Frug,0.070241652,-1,82.56154147
Aka,Kudaka,58564.86008,Land,Frug,0.070241652,-1,82.56154147
Aka,Kume,37248.57764,Land,Frug,0.09753146,-1,59.78900686
Aka,Kuro,390715.0736,Land,Frug,0.108269421,-1,86.12252588
Aka,Miyako,241636.5314,Land,Frug,0.111546637,-1,80.86012469
Aka,Nakanougan,433047.771,Land,Frug,NA,-1,NA
Aka,Okinawa,34154.93912,Land,Frug,0.104087768,-1,81.23037572
Aka,Osumi,543122.7066,Land,Frug,0.104612788,-1,98.78246955
Aka,Panari,400261.641,Land,Frug,0.070241652,-1,82.56154147
Aka,Senkaku,359095.0602,Land,Frug,0,-1,0
Aka,Taketomi,379685.0726,Land,Frug,0.108269421,-1,86.12252588
Aka,Tarama,302306.5544,Land,Frug,0.070241652,-1,82.56154147
Aka,Tokashiki,4186.431789,Land,Frug,0.111546637,-1,80.86012469
Aka,Tokora,331448.8904,Land,Frug,0,-1,0
Aka,Tonaki,19814.42685,Land,Frug,0,-1,0
Aka,Yagaji,86504.61503,Land,Frug,0.11217666,-1,101.9226373
Aka,Yonaguni,466234.252,Land,Frug,0.111546637,-1,80.86012469
Aka,Zamami,594.2114795,Land,Frug,0.10431247,-1,59.79438513
Amami,Aragusuku,543176.2595,Land,Frug,0.11932839,-1,105.0015285
Amami,Daito,288331.3789,Land,Frug,0.10642643,-1,95.00399206
Amami,Hateruma,566505.1758,Land,Frug,0.124400313,-1,115.099106
Amami,Hatoma,539419.5122,Land,Frug,0.11932839,-1,105.0015285
Amami,Ie,66277.08528,Land,Frug,0.111587214,-1,99.00300665
Amami,Iheya,37341.8701,Land,Frug,0.111587214,-1,99.00300665
Amami,Ikema,391863.9637,Land,Frug,0.11932839,-1,105.0015285
Amami,Iriomote,535859.3386,Land,Frug,0.108335428,0.39,101.2740736
Amami,Ishigaki,487859.5681,Land,Frug,0.111587214,-1,99.00300665
Amami,Izena,44926.02497,Land,Frug,0.114256467,-1,94.90395106
Amami,Kohama,533114.2896,Land,Frug,0.11932839,-1,105.0015285
Amami,Kudaka,107174.7959,Land,Frug,0.11932839,-1,105.0015285
Amami,Kume,163969.6086,Land,Frug,0.10985977,-1,95.00399203
Amami,Kuro,536608.6516,Land,Frug,0.113494906,-1,100.0277705
Amami,Miyako,388145.3174,Land,Frug,0.111587214,-1,99.00300665
Amami,Nakanougan,578018.6933,Land,Frug,NA,-1,NA
Amami,Okinawa,22366.0103,Land,Frug,0.108335428,0.39,101.2740736
Amami,Osumi,202716.4202,Land,Frug,0.109593366,0.39,104.6399327
Amami,Panari,546040.2995,Land,Frug,0.11932839,-1,105.0015285
Amami,Senkaku,485368.1848,Land,Frug,0.114256467,-1,94.90395106
Amami,Taketomi,525427.276,Land,Frug,0.113494906,-1,100.0277705
Amami,Tarama,447701.979,Land,Frug,0.11932839,-1,105.0015285
Amami,Tokashiki,135405.8586,Land,Frug,0.111587214,-1,99.00300665
Amami,Tokora,56810.16089,Land,Frug,0.114256467,-1,94.90395106
Amami,Tonaki,143744.3695,Land,Frug,0.114256467,-1,94.90395106
Amami,Yagaji,54453.82302,Land,Frug,0.11309674,-1,103.0420376
Amami,Yonaguni,608023.532,Land,Frug,0.111587214,-1,99.00300665
Amami,Zamami,138009.673,Land,Frug,0.108383939,-1,94.97898181
Aragusuku,Daito,733531.8178,Land,Frug,0.154863246,0.96,122.4244649
Aragusuku,Hateruma,21882.96715,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Hatoma,27892.95919,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Ie,469954.3341,Land,Frug,0.121014608,-1,106.4792955
Aragusuku,Iheya,500907.1966,Land,Frug,0.121014608,-1,106.4792955
Aragusuku,Ikema,150278.6306,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Iriomote,5470.026645,Land,Frug,0.118129131,-1,109.4164724
Aragusuku,Ishigaki,21123.37615,Land,Frug,0.121014608,-1,106.4792955
Aragusuku,Izena,495124.4404,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Kohama,9725.069724,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Kudaka,449049.1797,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Kume,362957.4451,Land,Frug,0.124422524,-0.31,112.4560449
Aragusuku,Kuro,3621.7465,Land,Frug,0.110877306,-1,104.982419
Aragusuku,Miyako,135844.4413,Land,Frug,0.121014608,-1,106.4792955
Aragusuku,Nakanougan,37358.20519,Land,Frug,NA,-1,NA
Aragusuku,Okinawa,425417.2039,Land,Frug,0.118129131,-1,109.4164724
Aragusuku,Osumi,922755.7338,Land,Frug,0.109684711,-1,106.9407878
Aragusuku,Panari,442.9909323,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Senkaku,168404.8689,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Taketomi,15087.42904,Land,Frug,0.110877306,-1,104.982419
Aragusuku,Tarama,85602.59571,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Tokashiki,400904.416,Land,Frug,0.121014608,-1,106.4792955
Aragusuku,Tokora,710554.8251,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Tonaki,395342.7275,Land,Frug,0.070241652,-1,82.56154147
Aragusuku,Yagaji,486597.1257,Land,Frug,0.110881304,-1,103.5084739
Aragusuku,Yonaguni,94082.651,Land,Frug,0.121014608,-1,106.4792955
Aragusuku,Zamami,400623.579,Land,Frug,0.133707847,0.36,112.458734
Daito,Hateruma,749593.8295,Land,Frug,0.170643199,0.63,165.123083
Daito,Hatoma,745419.5906,Land,Frug,0.154863246,0.96,122.4244649
Daito,Ie,350257.903,Land,Frug,0.097896392,-1,80.98017389
Daito,Iheya,346493.1768,Land,Frug,0.097896392,-1,80.98017389
Daito,Ikema,601518.6792,Land,Frug,0.154863246,0.96,122.4244649
Daito,Iriomote,733899.6168,Land,Frug,0.095124204,-1,82.06395889
